opentime,open,high,low,close,volume
1552262400,3915.99,3936.98,3830.0,3871.61,38015.021307
1552348800,3871.61,3905.2,3826.06,3882.73,26919.034796
1552435200,3882.69,3893.56,3840.0,3866.0,24459.967727
1552521600,3866.0,3920.0,3810.43,3877.12,27048.492587999997
1552608000,3877.12,3939.22,3872.2,3923.76,21740.006688999998
1552694400,3924.46,4056.98,3921.98,4005.98,28567.267904
1552780800,4005.98,4012.0,3950.01,3981.14,18814.255577000007
1552867200,3981.85,4037.0,3953.33,3987.81,22454.47801
1552953600,3987.83,4031.0,3970.0,4015.53,19893.403126000005
1553040000,4017.48,4050.0,3980.5,4043.04,23432.300255000002
1553126400,4043.04,4069.32,3880.01,3980.64,35989.980356
1553212800,3980.85,4008.0,3968.25,3986.93,19859.695706999995
1553299200,3987.89,4018.83,3978.01,4006.01,17118.777399000002
1553385600,4006.01,4006.02,3950.0,3992.18,17179.850648000003
1553472000,3991.35,3999.3,3888.71,3936.12,33191.019223
1553558400,3935.47,3958.98,3894.0,3948.55,29349.446634
1553644800,3948.77,4048.0,3936.15,4038.05,32355.210516000006
1553731200,4039.58,4039.7,4002.0,4027.81,20089.239256999994
1553817600,4028.22,4123.71,4024.03,4103.25,30083.31202999999
1553904000,4104.24,4140.0,4052.0,4106.97,19509.092063
1553990400,4106.99,4116.12,4082.57,4103.95,13521.677973
1554076800,4102.44,4158.7,4067.0,4144.56,25506.575563
1554163200,4144.54,4897.99,4140.54,4857.29,105367.31863200001
1554249600,4857.19,5275.01,4753.5,4932.6,109782.536297
1554336000,4932.59,5039.08,4777.0,4898.66,60522.515330999995
1554422400,4898.64,5028.22,4880.62,5004.95,38964.448886
1554508800,5004.96,5205.0,4928.59,5043.89,41501.28082400001
1554595200,5042.07,5234.0,5026.0,5170.27,37460.507121
1554681600,5170.27,5305.0,5039.0,5236.9,50127.052488999994
1554768000,5238.38,5238.4,5076.68,5150.0,34029.151946
1554854400,5150.0,5422.0,5135.0,5308.25,40068.585983
1554940800,5307.86,5332.67,4927.0,5017.37,54691.503623000004
1555027200,5017.37,5080.58,4861.22,5048.01,33276.50086999999
1555113600,5047.0,5099.0,5004.0,5045.22,17291.014520000004
1555200000,5047.45,5152.99,5000.0,5131.3,18280.876779
1555286400,5131.28,5167.38,4950.0,5024.95,28781.401201
1555372800,5024.95,5197.72,5003.94,5173.72,24061.412244
1555459200,5173.72,5230.4,5146.8,5202.82,23148.806904999998
1555545600,5202.41,5287.0,5198.8,5258.44,22392.8169
1555632000,5258.44,5320.0,5175.0,5258.68,24401.497143
1555718400,5258.68,5333.42,5230.1,5291.73,19031.613922
1555804800,5292.91,5314.35,5165.0,5256.14,25327.931285000006
1555891200,5257.41,5400.0,5208.35,5357.14,29490.718631
1555977600,5357.14,5600.0,5332.41,5493.31,41003.11627500001
1556064000,5490.91,5582.2,5333.35,5415.0,47704.829579000005
1556150400,5415.0,5491.84,5102.0,5219.9,49606.797513000005
1556236800,5220.47,5510.0,5161.62,5314.1,48910.634754
1556323200,5315.0,5342.5,5257.67,5295.69,15421.728411999999
1556409600,5295.69,5340.0,5259.48,5307.52,14371.285654000001
1556496000,5309.81,5332.0,5178.8,5238.14,19915.875351
1556582400,5238.14,5339.98,5192.15,5320.81,22237.101941000008
1556668800,5321.94,5402.0,5316.2,5383.2,17210.245210999998
1556755200,5383.2,5538.0,5370.0,5492.87,22730.755309999997
1556841600,5494.81,5844.0,5477.57,5772.69,46197.559664999986
1556928000,5770.62,5900.0,5587.45,5829.45,39604.644701
1557014400,5829.83,5839.9,5696.0,5775.62,23822.299627999997
1557100800,5773.18,5805.0,5619.14,5747.79,25256.164972
1557187200,5749.92,6028.41,5747.74,5846.34,39896.04558200001
1557273600,5846.34,6014.72,5772.2,5987.29,22992.917121000006
1557360000,5986.66,6224.55,5983.71,6209.18,27434.767402000005
1557446400,6209.95,6468.92,6172.0,6373.33,36604.952416
1557532800,6375.16,7343.99,6372.85,7076.22,74016.93715900001
1557619200,7076.24,7521.78,6750.0,6967.31,86909.983664
1557705600,6968.24,8100.0,6870.0,7790.71,85638.154596
1557792000,7795.62,8366.0,7599.56,7947.56,76019.36670500001
1557878400,7945.26,8249.0,7850.0,8169.87,37492.335676999995
1557964800,8169.08,8320.0,7705.0,7866.59,69255.462431
1558051200,7868.67,7925.0,6913.0,7355.26,88683.749984
1558137600,7355.28,7458.0,7156.61,7257.45,37020.119504999995
1558224000,7257.32,8275.09,7243.08,8148.48,65566.509389
1558310400,8147.94,8156.03,7553.0,7938.15,65856.004281
1558396800,7937.16,8042.32,7771.0,7904.87,52293.74957000002
1558483200,7904.48,8016.0,7465.0,7628.43,49123.653193
1558569600,7627.8,7940.98,7461.0,7851.51,49643.295430000006
1558656000,7849.95,8130.0,7766.0,7964.87,46653.494044
1558742400,7964.52,8091.8,7908.34,8025.41,28413.138239
1558828800,8023.0,8740.0,7833.42,8614.43,49645.306848
1558915200,8612.54,8908.32,8589.0,8756.32,51873.86412
1559001600,8752.52,8798.49,8510.63,8715.64,31462.174725999994
1559088000,8716.87,8750.0,8406.6,8645.68,33748.85229299999
1559174400,8646.5,9074.26,8005.0,8269.54,70378.845831
1559260800,8267.1,8594.0,8108.5,8555.0,44726.080003999996
1559347200,8555.0,8626.0,8442.36,8544.07,31867.238114
1559433600,8545.1,8814.78,8524.0,8725.98,27834.988385
1559520000,8726.0,8800.95,8080.8,8115.82,45687.286341
1559606400,8115.66,8115.66,7481.02,7687.03,73973.75542499997
1559692800,7687.04,7896.7,7572.78,7776.5,48515.69904200001
1559779200,7778.08,7868.13,7444.58,7786.7,36322.930950999995
1559865600,7787.57,8100.0,7737.49,7980.53,33455.606405
1559952000,7978.94,8044.65,7751.0,7893.62,22467.304575
1560038400,7895.28,7935.0,7506.66,7628.13,31303.596562000006
1560124800,7627.57,8020.0,7511.0,7982.75,36598.484143
1560211200,7981.0,8010.0,7692.23,7884.9,30118.741728000005
1560297600,7884.9,8200.0,7788.99,8127.64,41537.10270199999
1560384000,8127.64,8309.82,8010.03,8218.54,30467.200121
1560470400,8216.44,8684.41,8144.32,8650.0,39830.273035000006
1560556800,8650.88,8864.99,8567.63,8808.7,31790.653281
1560643200,8810.77,9333.0,8760.0,8953.33,63288.781471
1560729600,8953.0,9444.0,8950.0,9313.96,47891.395258
1560816000,9312.13,9336.36,8950.0,9081.55,51491.902854
1560902400,9081.97,9304.0,8960.0,9255.49,32146.749647
1560988800,9253.76,9590.0,9175.2,9517.12,34551.989183
1561075200,9518.06,10174.99,9518.06,10159.86,50472.893
1561161600,10159.86,11160.0,9921.72,10729.5,104158.501304
1561248000,10729.0,11392.64,10555.18,10906.07,57444.00542
1561334400,10905.95,11143.63,10620.8,11056.59,43100.960869999995
1561420800,11056.59,11850.0,11026.0,11820.86,61274.275798999995
1561507200,11821.28,13970.0,11741.0,13093.8,155862.244608
1561593600,13098.38,13478.04,10525.1,11329.99,173872.121389
1561680000,11329.99,12480.0,10982.88,12400.63,95785.28491199999
1561766400,12407.06,12441.54,11475.02,11903.13,69641.40355899998
1561852800,11903.13,12180.0,10766.03,10854.1,84511.603301
1561939200,10854.1,11282.28,10030.0,10624.93,90961.09429400001
1562025600,10624.9,10938.75,9727.0,10842.85,109552.801175
1562112000,10844.98,11991.89,10841.04,11940.0,96815.898138
1562198400,11940.0,12000.0,11055.0,11145.67,66501.39539599999
1562284800,11145.67,11406.83,10796.44,10970.73,63523.937724999996
1562371200,10982.41,11665.0,10964.51,11256.49,51469.455049
1562457600,11256.45,11538.0,11094.37,11406.24,38883.961251999994
1562544000,11410.0,12338.03,11220.0,12238.6,52171.141040999995
1562630400,12238.6,12794.73,12068.0,12543.41,78441.72446600001
1562716800,12548.51,13147.08,11569.0,12108.37,109244.47654599999
1562803200,12108.11,12111.73,11000.0,11342.89,87505.99839000001
1562889600,11342.88,11885.0,11073.0,11757.22,56321.174009
1562976000,11757.22,11799.98,10830.0,11355.76,54245.594547999994
1563062400,11355.78,11452.0,10103.0,10174.18,72483.187175
1563148800,10174.18,11100.0,9860.0,10838.72,81921.49664599999
1563235200,10833.78,11028.0,9350.01,9439.59,97142.92989399999
1563321600,9430.17,9957.0,9060.0,9667.92,84908.268446
1563408000,9668.86,10788.0,9252.0,10627.16,79224.90487
1563494400,10628.64,10769.71,10121.84,10504.29,56295.248646999986
1563580800,10505.78,11068.99,10350.0,10740.23,47044.527
1563667200,10740.27,10817.9,10288.0,10589.45,38646.402993
1563753600,10590.15,10683.16,10100.0,10340.31,40205.00270899999
1563840000,10343.08,10343.97,9822.0,9864.91,47218.50484100001
1563926400,9864.78,9937.0,9525.0,9763.28,43240.637405999994
1564012800,9763.4,10175.0,9720.03,9879.87,37527.32141299999
1564099200,9882.15,9889.98,9637.0,9824.0,26752.668923000005
1564185600,9824.0,10188.66,9333.0,9476.52,43436.39424500001
1564272000,9478.92,9594.99,9165.0,9541.54,29272.3287
1564358400,9541.54,9729.0,9395.0,9507.64,28674.411386000003
1564444800,9509.07,9714.28,9402.0,9574.21,32408.09968899999
1564531200,9575.0,10109.8,9555.0,10080.53,39201.374702999994
1564617600,10080.53,10467.86,9881.85,10374.99,40195.126114
1564704000,10375.0,10670.0,10281.35,10523.75,42722.60085800002
1564790400,10523.75,10904.77,10497.93,10816.86,33619.29635
1564876800,10816.86,11040.0,10552.0,10929.23,39476.584480000005
1564963200,10929.99,11937.52,10927.8,11828.8,64817.066811000004
1565049600,11830.0,12330.7,11226.7,11481.69,76101.61967500001
1565136000,11481.69,12141.17,11382.84,11975.03,68883.141848
1565222400,11975.04,12060.0,11521.0,11999.77,51200.51548999998
1565308800,11994.17,12045.68,11700.0,11879.99,39425.480713
1565395200,11879.98,11985.0,11270.0,11309.31,42630.68347799999
1565481600,11309.24,11600.0,11112.11,11549.97,26761.713235000003
1565568000,11539.08,11577.89,11235.32,11396.08,17566.440947999996
1565654400,11398.35,11456.16,10788.45,10892.71,33233.40911
1565740800,10893.36,10897.48,9928.1,10050.37,54450.691891
1565827200,10055.16,10460.0,9911.0,10293.93,38173.31579999999
1565913600,10296.77,10536.03,9750.0,10331.54,51742.817870000006
1566000000,10331.15,10465.14,10000.0,10216.02,29000.483497999998
1566086400,10216.05,10500.0,10080.0,10306.78,24077.815271
1566172800,10306.17,10930.0,10258.6,10915.54,37240.029521000004
1566259200,10914.73,10949.96,10560.0,10760.51,32292.629426000007
1566345600,10760.51,10804.13,9858.0,10142.57,47349.084345999996
1566432000,10140.82,10242.0,9762.0,10099.88,34033.942914
1566518400,10099.9,10445.0,10019.79,10389.55,27550.191287
1566604800,10388.16,10419.42,9890.0,10134.35,27691.828217000002
1566691200,10134.61,10333.0,9906.97,10142.69,26266.003278999997
1566777600,10142.69,10604.0,10137.93,10372.25,41687.199127
1566864000,10373.6,10391.08,10051.08,10185.05,28396.245462
1566950400,10185.69,10299.0,9601.01,9721.0,42110.03752800001
1567036800,9721.0,9724.0,9320.0,9498.44,35524.776313
1567123200,9499.01,9696.0,9350.41,9584.54,26834.314601
1567209600,9582.76,9684.51,9420.75,9587.47,17129.923743000003
1567296000,9588.74,9830.0,9520.0,9724.98,19544.659550000004
1567382400,9723.59,10450.0,9712.5,10340.0,44739.171189
1567468800,10340.0,10773.0,10272.0,10615.28,47989.31116700001
1567555200,10611.85,10799.0,10369.89,10567.02,43939.588192
1567641600,10565.92,10900.0,10450.0,10564.49,33969.934361
1567728000,10563.13,10905.87,10150.0,10298.73,58667.568159
1567814400,10298.71,10558.0,10288.57,10455.88,27635.759677
1567900800,10455.9,10592.5,10208.0,10381.18,23983.707592000002
1567987200,10381.24,10480.0,10068.5,10303.12,39828.50936699999
1568073600,10302.58,10384.99,9953.0,10098.15,28913.665641
1568160000,10098.19,10293.0,9880.0,10158.33,31952.089389999997
1568246400,10158.75,10448.81,10040.0,10415.01,34503.50688100001
1568332800,10415.01,10439.0,10153.0,10342.06,30280.339776000004
1568419200,10344.13,10419.99,10222.33,10335.02,23620.348174
1568505600,10332.81,10360.0,10252.15,10302.01,18047.447683
1568592000,10303.34,10355.0,10078.0,10251.31,28971.287297999996
1568678400,10249.68,10275.0,10128.01,10187.82,22900.17632
1568764800,10187.48,10258.02,10100.0,10156.99,24249.777931
1568851200,10156.41,10325.0,9653.0,10244.29,44825.641108
1568937600,10243.7,10281.0,10061.39,10168.59,25083.807229000002
1569024000,10167.92,10176.7,9900.0,9986.39,20544.037476999998
1569110400,9985.15,10089.0,9853.97,10028.87,22049.164675000004
1569196800,10028.05,10049.99,9615.77,9702.25,31936.665864999995
1569283200,9702.2,9794.99,7800.0,8493.14,93996.13891000001
1569369600,8497.55,8730.0,8215.64,8430.05,60780.96917800001
1569456000,8430.05,8465.99,7750.0,8063.73,67837.452982
1569542400,8063.49,8265.0,7852.15,8177.91,43882.83264700001
1569628800,8177.47,8315.0,8001.09,8198.81,34469.83027
1569715200,8199.38,8229.13,7890.0,8043.82,31541.752049000002
1569801600,8043.04,8337.26,7710.0,8289.34,55864.50740900001
1569888000,8289.97,8500.0,8173.05,8292.44,43472.05781400001
1569974400,8292.67,8373.91,8151.22,8359.94,26237.154935000006
1570060800,8360.0,8393.0,8060.0,8223.96,30445.192974999994
1570147200,8224.43,8232.41,8005.0,8137.13,26476.21818
1570233600,8137.09,8183.41,8012.98,8126.19,21907.550987
1570320000,8127.55,8153.87,7785.0,7854.25,34675.935354
1570406400,7855.3,8299.92,7762.0,8190.09,52201.400365999994
1570492800,8190.82,8325.0,8088.75,8168.39,35450.19319400001
1570579200,8170.79,8670.0,8115.0,8560.74,55034.06494699999
1570665600,8562.15,8644.0,8414.52,8558.03,39129.07223699999
1570752000,8557.82,8779.51,8212.38,8258.5,50341.14697099998
1570838400,8257.95,8400.0,8250.0,8300.09,21339.279713
1570924800,8301.98,8451.37,8160.0,8275.01,27839.057596000006
1571011200,8275.24,8388.85,8203.0,8348.2,29810.649969
1571097600,8346.86,8403.0,8090.0,8159.29,32767.421818999996
1571184000,8159.3,8181.16,7917.0,7991.74,34733.013038
1571270400,7995.02,8124.92,7929.03,8070.58,29656.767496000004
1571356800,8070.71,8115.0,7816.01,7947.01,31352.991193999995
1571443200,7946.89,8098.1,7866.92,7948.01,26625.645229000005
1571529600,7949.87,8297.0,7870.0,8223.35,34285.44867800001
1571616000,8223.35,8333.0,8142.03,8197.27,30447.637733999993
1571702400,8197.28,8297.99,8000.0,8020.0,34650.737211
1571788800,8020.06,8047.59,7300.0,7466.62,63840.189165
1571875200,7468.47,7503.68,7337.99,7412.41,32713.00023400001
1571961600,7412.41,8799.0,7361.0,8655.02,90731.200715
1572048000,8655.88,10370.0,8470.38,9230.0,162537.97245099995
1572134400,9230.0,9794.98,9074.34,9529.93,93827.27908899999
1572220800,9528.23,9902.1,9160.0,9205.14,80170.413153
1572307200,9204.45,9550.0,9072.0,9407.62,64158.35329600001
1572393600,9407.62,9409.84,9001.01,9154.72,55241.187623000005
1572480000,9154.02,9405.0,8913.0,9140.85,54374.228123999994
1572566400,9140.86,9279.0,9030.0,9231.61,43594.240379999996
1572652800,9231.4,9373.74,9186.21,9289.52,28923.023946
1572739200,9289.85,9362.57,9066.14,9194.71,27893.369779000008
1572825600,9196.46,9513.68,9115.84,9393.35,45885.251744999994
1572912000,9392.4,9454.95,9175.76,9308.66,45934.42909099999
1572998400,9307.73,9440.91,9250.01,9339.05,37335.378816
1573084800,9339.16,9375.0,9101.0,9216.2,39117.404685
1573171200,9214.0,9261.0,8696.0,8773.73,62102.793098
1573257600,8773.74,8880.0,8724.88,8809.41,29468.843889999996
1573344000,8809.18,9147.19,8750.0,9039.47,34421.454528
1573430400,9040.16,9072.32,8618.68,8733.27,44887.18325800001
1573516800,8733.36,8888.0,8567.6,8821.94,40365.601833999994
1573603200,8821.91,8844.99,8702.0,8777.12,26809.836296999998
1573689600,8777.54,8800.0,8582.6,8646.68,33466.922797
1573776000,8646.38,8790.0,8400.0,8471.73,46087.02852900001
1573862400,8471.62,8543.0,8400.0,8491.02,20901.945475999997
1573948800,8490.74,8635.0,8350.68,8502.4,26533.806866000003
1574035200,8502.87,8503.52,8060.0,8187.17,43017.473545
1574121600,8186.5,8218.63,8003.0,8133.64,43552.92705399998
1574208000,8133.83,8264.29,8038.4,8098.01,32465.205144
1574294400,8098.56,8134.73,7500.0,7627.74,58414.451483000004
1574380800,7627.79,7750.0,6790.0,7268.23,126582.76232699999
1574467200,7268.23,7344.48,7080.01,7311.57,50445.418274999996
1574553600,7311.1,7330.39,6861.0,6903.28,67888.10756399999
1574640000,6900.23,7377.69,6515.0,7109.57,119630.18798299998
1574726400,7109.99,7340.0,7017.48,7156.14,65720.069086
1574812800,7154.75,7655.0,6840.0,7508.52,92413.26413299999
1574899200,7507.9,7643.0,7360.0,7419.49,56923.267902
1574985600,7418.52,7850.0,7362.3,7739.68,60741.75656300001
1575072000,7740.99,7810.0,7441.0,7541.89,46987.15761000002
1575158400,7540.63,7541.85,7210.0,7390.89,60765.282473
1575244800,7391.5,7420.56,7151.1,7294.28,46327.896088
1575331200,7294.42,7400.0,7241.35,7292.71,33147.291271
1575417600,7292.71,7750.0,7067.0,7194.32,83117.55167899998
1575504000,7194.59,7485.0,7150.0,7389.0,59305.137095000006
1575590400,7389.0,7590.03,7305.0,7527.47,48188.99785700001
1575676800,7527.8,7619.62,7470.16,7488.21,31498.24518299999
1575763200,7487.31,7564.0,7374.86,7510.11,29855.479388999993
1575849600,7510.11,7650.0,7273.0,7338.64,46620.72818800001
1575936000,7338.64,7407.6,7157.1,7224.13,49723.18590899999
1576022400,7224.15,7275.5,7125.66,7210.0,30090.337908999998
1576108800,7210.0,7295.0,7080.3,7198.08,42288.546853
1576195200,7197.76,7309.05,7190.76,7258.48,27609.659902000003
1576281600,7257.37,7271.77,7012.0,7064.05,29559.081121
1576368000,7064.14,7200.3,7008.35,7118.59,26395.549332000002
1576454400,7119.6,7150.0,6836.0,6891.72,43859.275821
1576540800,6891.44,6942.21,6560.0,6623.82,53864.278659
1576627200,6623.84,7440.0,6435.0,7277.83,95544.323266
1576713600,7277.83,7380.0,7038.31,7150.3,55508.389118
1576800000,7151.31,7220.0,7079.5,7187.83,32131.644892
1576886400,7188.01,7190.58,7105.0,7132.75,19467.124683
1576972800,7131.59,7518.54,7122.47,7501.44,39136.99140499999
1577059200,7500.71,7695.38,7265.84,7317.09,68047.93235799999
1577145600,7317.3,7436.68,7157.04,7255.77,43628.57802599999
1577232000,7255.77,7271.77,7128.86,7204.63,27492.044323000002
1577318400,7205.01,7435.0,7157.12,7202.0,36258.853037999994
1577404800,7202.0,7275.86,7076.42,7254.74,33636.65359299999
1577491200,7254.77,7365.01,7238.67,7316.14,26848.564423999997
1577577600,7315.36,7528.45,7288.0,7388.24,31386.255304000006
1577664000,7388.43,7408.24,7220.0,7246.0,29559.865523999997
1577750400,7246.0,7320.0,7145.01,7195.23,25952.347121999996
1577836800,7195.24,7255.0,7175.15,7200.85,16791.634548
1577923200,7200.77,7212.5,6924.74,6965.71,31948.642023999997
1578009600,6965.49,7405.0,6871.04,7344.96,68428.060925
1578096000,7345.0,7404.0,7272.21,7354.11,29987.974976999998
1578182400,7354.19,7495.0,7318.0,7358.75,38327.699994999995
1578268800,7357.64,7795.34,7346.76,7758.0,54632.12677799999
1578355200,7758.9,8207.68,7723.71,8145.28,91167.490083
1578441600,8145.92,8455.0,7870.0,8055.98,112606.28635199998
1578528000,8054.72,8055.96,7750.0,7817.76,64235.068941
1578614400,7817.74,8199.0,7672.0,8197.02,82399.30913600001
1578700800,8198.86,8286.34,8003.16,8020.01,54807.686207000006
1578787200,8020.01,8197.0,7960.0,8184.98,38130.815555999994
1578873600,8184.97,8196.0,8055.89,8110.34,31159.750461
1578960000,8110.34,8880.0,8105.54,8810.01,120392.91895600001
1579046400,8814.64,8916.48,8564.0,8821.41,84814.360612
1579132800,8820.01,8859.81,8586.0,8720.01,51988.86410300001
1579219200,8720.15,9041.65,8672.44,8913.28,70897.10631
1579305600,8913.27,8988.88,8806.38,8915.96,38294.509397000016
1579392000,8915.09,9198.98,8466.0,8701.7,70676.296816
1579478400,8701.72,8746.99,8521.28,8642.35,38895.513657999996
1579564800,8642.35,8789.0,8488.0,8736.03,36494.49406899999
1579651200,8736.04,8818.0,8590.0,8682.36,29080.249567999992
1579737600,8682.77,8691.81,8306.39,8404.52,48165.906528
1579824000,8404.52,8528.02,8238.0,8439.0,41687.029802
1579910400,8438.99,8451.26,8254.9,8340.58,25520.664954
1579996800,8340.01,8618.13,8293.66,8615.0,31130.485163999998
1580083200,8614.39,9000.0,8535.0,8907.57,53966.21557
1580169600,8907.57,9400.0,8862.4,9374.21,74583.659889
1580256000,9375.34,9449.24,9216.0,9301.53,53863.980145999994
1580342400,9301.57,9578.0,9204.44,9513.21,60623.13114500001
1580428800,9511.52,9530.22,9210.01,9352.89,45546.05781200001
1580515200,9351.71,9464.53,9281.0,9384.61,28578.067243
1580601600,9384.41,9477.03,9120.0,9331.51,45689.55670000001
1580688000,9331.59,9618.79,9234.0,9292.24,50891.7373
1580774400,9291.35,9350.0,9093.01,9197.02,53306.04121600001
1580860800,9197.02,9744.45,9177.22,9612.04,64862.74817499999
1580947200,9612.03,9862.57,9526.35,9772.0,64947.203169
1581033600,9772.0,9885.0,9730.0,9813.73,43965.96376499999
1581120000,9813.87,9940.0,9667.11,9895.05,43595.78333099999
1581206400,9895.04,10166.0,9880.75,10151.75,43403.681995
1581292800,10151.72,10188.0,9756.0,9851.83,59572.69630599999
1581379200,9851.74,10323.59,9700.0,10223.08,62421.41082100001
1581465600,10223.08,10450.0,10223.08,10326.46,61000.02300500001
1581552000,10325.33,10500.0,10080.0,10229.63,79342.539007
1581638400,10227.78,10381.56,10111.37,10344.36,47036.10776300001
1581724800,10344.36,10375.0,9801.0,9904.72,57656.28872899999
1581811200,9904.46,10050.0,9638.12,9917.27,60021.577129000005
1581897600,9910.7,9964.16,9452.67,9706.0,70252.70151700002
1581984000,9706.0,10250.0,9576.01,10164.71,70602.72807799999
1582070400,10164.78,10250.0,9350.0,9593.79,55602.45485999999
1582156800,9594.65,9699.0,9400.0,9596.42,60142.280433
1582243200,9597.21,9755.51,9550.21,9677.05,42170.641012
1582329600,9677.05,9709.17,9560.02,9650.86,24636.551726
1582416000,9650.85,9990.0,9645.0,9936.4,37701.506718000004
1582502400,9936.4,9990.0,9473.56,9656.13,55793.43344900001
1582588800,9655.52,9675.0,9250.0,9315.84,54378.58645500001
1582675200,9316.48,9377.44,8633.63,8785.25,92119.02288100001
1582761600,8786.0,8971.77,8531.0,8823.21,72478.091133
1582848000,8823.25,8900.0,8445.0,8692.91,71144.41768700001
1582934400,8690.8,8790.0,8523.55,8523.61,36746.587658
1583020800,8523.61,8750.0,8411.0,8531.88,43889.70173699999
1583107200,8530.3,8965.75,8498.0,8915.24,60400.916054000016
1583193600,8911.18,8919.65,8651.0,8760.07,55149.37071800001
1583280000,8760.07,8848.29,8660.0,8750.87,38586.621121000004
1583366400,8750.99,9159.42,8746.54,9054.68,58162.174091
1583452800,9054.64,9170.0,8985.5,9131.88,43775.88203999999
1583539200,9130.89,9188.0,8835.0,8886.66,45419.70089
1583625600,8885.25,8886.76,8000.0,8033.31,77529.43889599999
1583712000,8034.76,8179.31,7632.01,7929.87,116943.39890900001
1583798400,7929.87,8149.0,7728.01,7894.56,86782.415509
1583884800,7894.57,7980.0,7590.0,7934.52,79881.14310800002
1583971200,7934.58,7966.17,4410.0,4800.0,261438.19879600004
1584057600,4800.01,5955.0,3782.13,5578.6,402145.09861300007
1584144000,5576.05,5640.52,5055.13,5172.06,136898.737546
1584230400,5172.48,5940.0,5093.1,5361.3,139911.66020399999
1584316800,5360.33,5365.42,4442.12,5028.97,227266.395154
1584403200,5028.86,5525.0,4921.45,5312.64,150077.334827
1584489600,5312.64,5436.17,5009.37,5393.04,137119.450051
1584576000,5393.26,6400.0,5252.53,6162.37,198940.109516
1584662400,6162.05,6900.0,5670.0,6208.36,219175.00153999997
1584748800,6204.57,6456.98,5860.02,6186.98,128905.27456599996
1584835200,6187.04,6407.87,5734.01,5816.19,119114.413075
1584921600,5816.05,6600.0,5688.0,6467.31,164668.347622
1585008000,6465.25,6833.0,6371.33,6744.72,151134.72241299998
1585094400,6744.69,6957.96,6450.0,6677.43,132109.839773
1585180800,6677.42,6780.0,6510.0,6737.36,82960.79688199998
1585267200,6737.27,6842.59,6261.0,6359.11,82913.43638199999
1585353600,6359.11,6360.0,6024.0,6236.65,93159.693429
1585440000,6236.65,6266.0,5866.56,5881.42,63311.627713999995
1585526400,5880.5,6599.0,5857.76,6394.38,118889.54999199999
1585612800,6394.45,6523.23,6321.4,6410.44,72337.595259
1585699200,6412.14,6679.94,6150.11,6642.92,97500.75239999998
1585785600,6643.36,7198.0,6551.0,6794.09,149299.906871
1585872000,6793.86,7048.0,6602.1,6734.1,104079.42483000003
1585958400,6732.97,6990.41,6650.01,6856.99,72990.86113900002
1586044800,6857.41,6895.54,6677.52,6772.78,49685.356983
1586131200,6772.78,7355.14,6765.0,7329.9,118052.00083200002
1586217600,7329.9,7459.69,7077.0,7197.32,103585.16891799998
1586304000,7197.32,7420.0,7150.0,7361.28,76059.145838
1586390400,7360.26,7371.92,7108.08,7283.54,61077.538711999994
1586476800,7283.54,7295.75,6739.98,6858.92,104674.62337500004
1586563200,6858.92,6944.3,6760.0,6876.83,45470.293205999995
1586649600,6876.84,7177.0,6780.0,6903.79,73868.666501
1586736000,6903.79,6903.79,6575.0,6837.91,96415.47657299996
1586822400,6838.04,6978.0,6754.28,6868.7,69068.62328500001
1586908800,6868.57,6933.0,6605.0,6621.24,61511.995298
1586995200,6621.25,7190.0,6468.27,7101.94,125009.857539
1587081600,7101.99,7148.12,6972.98,7027.55,54126.509762999995
1587168000,7026.78,7293.08,7014.4,7248.6,49488.54281900001
1587254400,7248.6,7266.15,7055.6,7120.74,45664.347473
1587340800,7121.4,7220.0,6751.0,6826.83,90147.06432599999
1587427200,6828.98,6940.0,6762.0,6841.37,60097.390286999995
1587513600,6841.36,7156.38,6818.0,7125.14,61483.09681900001
1587600000,7125.12,7738.0,7020.0,7482.39,102754.01299500001
1587686400,7483.96,7615.96,7388.0,7505.0,60176.639528
1587772800,7505.0,7705.0,7431.07,7538.67,43872.632456
1587859200,7539.03,7700.0,7480.0,7693.1,50521.06269600001
1587945600,7693.1,7792.02,7606.0,7774.62,65430.174455999986
1588032000,7773.51,7780.0,7659.12,7738.98,46300.738043
1588118400,7738.58,8952.89,7710.05,8778.57,183470.55060599998
1588204800,8778.58,9460.0,8401.0,8620.0,206245.364588
1588291200,8620.0,9059.18,8613.56,8826.96,91463.15359099998
1588377600,8825.67,9010.0,8753.0,8972.05,58993.724848
1588464000,8972.58,9200.0,8712.0,8894.16,90117.134744
1588550400,8894.15,8950.0,8522.0,8871.96,84409.36208
1588636800,8871.92,9118.58,8760.0,9021.83,76479.59709200001
1588723200,9021.36,9395.0,8906.21,9142.92,105914.93351400003
1588809600,9143.4,10067.0,9021.0,9986.4,147120.301641
1588896000,9986.3,10035.96,9705.0,9800.01,100677.71313299998
1588982400,9800.02,9914.25,9520.0,9539.4,81948.27989
1589068800,9539.1,9574.83,8117.0,8722.77,183667.960187
1589155200,8722.77,9168.0,8200.0,8561.52,168786.95534600006
1589241600,8562.04,8978.26,8528.78,8810.79,86522.55744500001
1589328000,8810.99,9398.0,8792.99,9309.37,92406.083204
1589414400,9309.35,9939.0,9256.76,9791.98,129555.479217
1589500800,9791.97,9845.62,9150.0,9316.42,115887.895556
1589587200,9315.96,9588.0,9220.0,9381.27,59582.533407
1589673600,9380.81,9888.0,9322.1,9680.04,68635.25854499998
